artist_id,genre,count
528284,"uk garage",1
528494,jazz,1
528749,classical,1
529807,"alternative rock",1
529857,classical,1
530022,rock,1
530022,ambient,4
530022,experimental,1
530022,"dark ambient",4
530359,pop,1
531191,classical,1
531234,jazz,1
531543,post-rock,1
531650,classical,1
531663,pop,1
531663,country,1
531824,jazz,1
531836,jazz,1
532163,classical,1
532466,jazz,1
532476,jazz,1
533000,bluegrass,1
533114,jazz,1
533118,jazz,1
533238,classical,1
533471,jazz,1
533484,jazz,1
533539,jazz,1
533566,jazz,1
533758,jazz,1
534030,blues,1
534030,"hard rock",1
534030,j-pop,3
534030,soul,1
534030,"pop rock",2
534126,jazz,1
534141,classical,1
534142,classical,1
534509,classical,1
534798,"psychedelic rock",1
534798,"garage rock",1
535037,classical,1
535363,classical,1
535481,k-pop,1
535764,"production music",1
535788,"indie folk",1
535823,classical,1
536500,jazz,1
536652,punk,1
536676,punk,1
536676,ska,1
536678,punk,1
536678,ska,1
536698,rock,1
536790,jazz,1
536790,"hard bop",1
536790,"soul jazz",1
537085,"progressive rock",2
537336,classical,1
537337,classical,1
537564,rock,1
537729,"indie pop",2
537969,"death metal",1
537976,classical,1
538242,jazz,1
538259,folk,1
538443,classical,1
538446,classical,1
538699,"blues rock",1
538935,folk,1
539303,jazz,1
539449,soul,1
539811,jazz,1
539931,classical,1
539985,classical,1
540497,classical,1
540627,classical,1
540715,"heavy metal",1
540715,"hard rock",1
540715,"alternative metal",1
541871,classical,1
542272,classical,1
542442,classical,1
542719,jazz,1
542864,classical,1
543005,folk,1
543005,contra,1
543014,classical,1
543037,jazz,1
543335,classical,1
543643,pop,1
543643,"instrumental rock",2
543938,"indie rock",1
543938,indie,0
544116,jazz,1
544374,jazz,1
545241,"pop punk",1
545343,classical,1
545354,classical,1
545516,rock,1
546017,jazz,1
546302,jazz,1
546688,"heavy metal",4
546688,"power metal",2
546980,cantopop,1
547070,"gothic metal",1
547070,"symphonic metal",1
547234,classical,1
547409,jazz,1
547824,jazz,1
548036,classical,1
548131,jazz,1
548265,"garage rock",1
548265,"surf rock",2
548284,classical,1
548291,classical,1
548322,classical,1
548633,jazz,1
548894,jazz,1
548894,"hard bop",1
548910,jazz,1
548910,"hard bop",1
548919,jazz,1
548919,"hard bop",1
548988,jazz,1
549132,folk,1
549132,dance,1
549132,contra,1
549485,rock,1
549485,"stoner rock",1
549485,"classic rock",1
549651,classical,1
550336,jazz,1
550336,folk,1
550336,country,1
550336,chanson,1
550338,classical,2
550441,jazz,1
551313,classical,1
551800,"hip hop",1
552413,jazz,1
552681,classical,1
553392,jazz,1
553626,pop,1
553626,folk,1
553801,classical,1
554073,jazz,1
554144,jazz,1
554573,rock,1
554573,experimental,1
554573,"jazz fusion",1
555937,jazz,1
556172,classical,1
556387,jazz,1
556655,pop,1
556655,indie,1
556655,soul,1
556719,jazz,1
557040,jazz,1
557240,classical,1
557525,jazz,1
557616,rock,1
557616,blues,1
557745,jazz,1
557764,jazz,1
557768,jazz,1
557875,classical,1
557981,classical,2
558093,"production music",1
558393,jazz,1
558393,blues,1
558393,rockabilly,2
558577,folk,1
558726,jazz,1
558938,"production music",1
559073,opera,1
559140,classical,1
559905,rock,1
560581,jazz,1
560966,classical,1
561122,jazz,1
561145,classical,1
561355,jazz,1
561421,classical,1
561840,classical,1
561931,classical,1
561933,classical,1
562064,baroque,1
562064,medieval,1
562585,metal,1
562585,"black metal",1
562585,"symphonic black metal",1
562949,jazz,1
563117,jazz,1
563441,classical,1
563869,classical,1
564321,industrial,1
564564,classical,1
565330,jazz,1
565347,folk,1
565347,"folk rock",1
565347,americana,1
565499,jazz,1
566044,jazz,1
566238,classical,1
566302,classical,1
567085,classical,1
567175,rock,1
567175,"alternative rock",1
567175,americana,1
567175,"indie folk",1
567175,"pop rock",1
567175,"folk pop",2
567849,"electro swing",8
568088,salsa,1
568088,latin,1
568709,jazz,1
568882,rock,1
569020,jazz,1
569020,blues,1
569020,soul,2
569164,jazz,1
569324,"production music",1
569395,jazz,1
569828,jazz,1
569921,pop,1
569921,soul,1
570784,classical,1
571488,"hard rock",1
571887,jazz,1
572371,instrumental,1
572371,folk,1
572374,classical,1
573341,"production music",1
573572,classical,1
574422,classical,1
574534,classical,1
574569,classical,1
574606,folk,1
575046,folk,1
575274,jazz,1
575303,folk,1
575570,classical,1
576421,classical,1
576621,classical,1
576861,classical,1
576994,jazz,1
577204,country,1
577204,"garage rock",1
577204,"rock and roll",1
577211,jazz,1
577304,jazz,1
577466,jazz,1
577477,shoegaze,1
577477,electro,1
577477,"indie rock",1
577477,"electronic rock",1
578618,"alternative rock",1
578618,singer-songwriter,1
578723,jazz,1
579777,jazz,1
580077,jazz,1
580077,"hard bop",1
580078,jazz,1
580471,jazz,1
581165,punk,1
582404,classical,1
582576,instrumental,1
582763,folk,1
582763,punk,1
582849,classical,1
582945,classical,1
583699,jazz,1
583865,jazz,1
584412,classical,1
584454,jazz,1
584711,jazz,1
584724,classical,1
585264,jazz,1
585700,jazz,1
586092,jazz,1
586339,folk,1
586638,classical,1
587144,jazz,1
587442,tango,1
588035,folk,1
588532,classical,1
588539,classical,1
588887,jazz,1
588965,classical,1
589347,jazz,1
589436,classical,1
589599,pop,1
589599,jazz,1
589599,soul,1
590381,classical,1
590870,jazz,1
590912,classical,1
591174,jazz,1
591174,orchestral,1
591217,jazz,1
591397,jazz,1
591518,jazz,1
591945,"pop rock",1
593249,rock,1
593249,"folk rock",1
593547,pop,1
593729,"latin pop",1
593729,latin,1
594967,rock,1
595477,blues,1
595722,classical,1
596594,pop,2
596594,"alternative rock",1
596594,indie,1
596594,electropop,1
596594,"indie pop",1
596594,"alternative pop",1
597164,classical,1
597479,jazz,1
597582,"alternative rock",0
597582,"punk rock",0
597582,soul,0
597582,"folk punk",1
597798,jazz,1
597798,folk,1
597798,soul,1
597824,metal,1
597864,"punk rock",1
597864,ska,1
597913,classical,1
598390,jazz,1
598840,classical,1
599160,classical,1
599344,jazz,1
599798,classical,1
599811,classical,2
599811,"production music",-1
600380,classical,1
600665,jazz,1
600833,classical,1
601525,classical,1
601541,jazz,1
601831,classical,1
601831,opera,1
601858,classical,1
602473,"psychedelic pop",1
602473,"psychedelic folk",1
602730,jazz,1
602769,jazz,1
602772,jazz,1
603029,jazz,1
603161,jazz,1
603193,jazz,2
603304,jazz,1
603353,jazz,1
603396,jazz,1
603421,"production music",1
603434,jazz,1
603676,classical,1
603836,jazz,1
604623,jazz,1
604652,jazz,1
605105,rock,1
605105,"garage punk",1
605105,lo-fi,2
605105,"psychedelic rock",1
605105,"glam rock",1
605105,"garage rock",3
605401,jazz,2
605817,jazz,1
606088,"dark wave",1
606088,"dark electro",1
606678,jazz,1
606859,classical,1
607028,jazz,1
607682,jazz,1
607826,classical,1
608352,classical,1
608353,classical,1
608462,pop,4
608462,electropop,3
608462,dance-pop,2
608462,"teen pop",1
608909,classical,1
610326,classical,1
610349,classical,1
610567,rock,1
610567,"alternative rock",1
610567,indie,1
610749,classical,1
610869,jazz,1
611002,jazz,1
611144,cantopop,1
611278,classical,1
612446,jazz,1
612710,jazz,1
613011,j-pop,1
613359,classical,1
613414,jazz,1
613421,jazz,1
613440,jazz,1
613983,jazz,1
615236,jazz,1
615509,jazz,1
615752,jazz,1
615753,jazz,1
615774,jazz,1
615813,"heavy metal",2
615813,"hard rock",1
616110,classical,1
616500,classical,1
616793,soul,2
616795,pop,1
616795,"soft rock",1
617101,soul,1
617295,rockabilly,2
617477,"production music",1
618346,pop,1
618346,"drum and bass",2
618346,jungle,1
618346,"deep house",1
618346,electronica,1
618346,soul,1
618374,classical,1
618415,"indie rock",1
618415,dance-punk,1
618415,"electronic rock",1
618932,classical,1
619121,jazz,1
619568,classical,1
620030,"hard rock",1
620030,"glam metal",3
620499,pop,1
620506,folk,1
620627,classical,1
620749,folk,1
620749,"power pop",1
620749,"indie pop",1
621090,rock,2
621090,blues,1
621090,"blue-eyed soul",1
621238,"gothic rock",1
621260,classical,1
621836,classical,1
623010,"production music",1
623231,pop,1
623727,folk,1
624208,electronic,1
624208,dubstep,1
624208,electropop,1
624208,dance-pop,1
624208,"pop rock",1
624208,"pop rap",1
624208,"happy hardcore",1
624480,"alternative rock",1
624480,"indie pop",1
625089,jazz,1
626169,"gothic metal",1
626739,jazz,1
626820,electronic,1
626820,dance,1
626820,"latin pop",1
627005,punk,1
627415,jazz,1
628214,"alternative rock",1
628214,"indie rock",1
628214,"folk rock",1
628214,emo,1
628356,classical,1
628682,jazz,1
628682,"bossa nova",1
628765,classical,1
628778,classical,1
629457,classical,1
629664,punk,1
629664,metal,2
629664,"horror punk",1
629765,jazz,1
629778,classical,1
629837,punk,1
629861,punk,1
630139,punk,1
630647,breakcore,1
631249,electronic,1
631249,dubstep,0
631249,experimental,1
631249,singer-songwriter,1
631249,minimal,2
631249,soul,1
631676,classical,1
632818,jazz,1
632952,classical,1
633075,classical,1
633083,jazz,1
633965,jazz,1
634231,jazz,1
634607,"heavy metal",1
634764,soul,1
634764,gospel,1
634800,classical,1
635567,classical,1
635615,folk,1
636531,jazz,1
636953,electronic,1
636953,synth-pop,1
637429,jazz,1
637967,indie,1
638244,jazz,1
638244,swing,1
638251,classical,1
638279,classical,1
638371,classical,1
638429,classical,1
638472,classical,1
638503,cumbia,1
638526,jazz,1
639162,jazz,1
639185,"dark ambient",1
639280,jazz,1
639421,jazz,1
639768,jazz,1
639826,jazz,1
640031,"indie rock",1
640031,lo-fi,1
640031,"garage rock",1
640114,classical,1
640138,classical,1
640504,indie,1
640869,classical,1
640951,pop,1
641109,rock,1
641109,soul,1
641468,classical,1
641530,folk,1
641530,blues,1
641530,rockabilly,1
642264,classical,1
643848,classical,1
644672,jazz,1
644673,jazz,1
644731,punk,1
645007,rock,0
645007,pop,2
645007,"latin pop",1
645007,latin,2
645181,"indie rock",2
645181,"pop rock",1
645283,jazz,1
645530,jazz,1
645962,blues,1
645962,americana,1
645991,jazz,1
646269,classical,1
646643,rock,1
646643,jazz,1
646672,jazz,1
647084,classical,1
647084,jazz,1
647796,jazz,1
648219,jazz,1
648276,jazz,1
648571,rock,1
648571,folk,1
648571,country,1
648763,folk,1
648763,singer-songwriter,1
648763,country,1
648763,americana,1
649050,jazz,1
649185,jazz,1
649186,singer-songwriter,1
649291,jazz,1
650193,classical,1
650196,classical,1
650200,classical,1
650202,classical,1
650204,classical,1
650368,jazz,1
650674,classical,1
651415,"alternative rock",2
651415,metalcore,3
651415,"hard rock",2
651415,post-hardcore,2
651415,electronicore,2
651432,classical,1
652340,classical,1
652991,jazz,1
653106,"indie rock",1
653544,reggae,1
654690,grime,1
655349,"production music",1
655979,"indie rock",1
655979,"folk rock",1
655979,"alternative country",1
656133,"folk rock",1
656488,classical,1
657129,"production music",1
657497,"production music",-1
657676,"production music",1
658454,"production music",1
659853,"production music",1
660500,metalcore,1
660500,post-hardcore,1
660500,"melodic metalcore",1
660500,electronicore,1
660584,"production music",1
660713,experimental,1
660798,"production music",1
660912,"production music",1
661252,"production music",1
661464,classical,1
661466,classical,1
661576,"production music",1
661685,jazz,1
661929,"production music",1
662080,jazz,1
662188,classical,1
662680,rock,1
662904,techno,1
663352,jazz,1
664900,jazz,1
664933,classical,1
664991,rock,1
665024,pop,1
665024,electro,1
665024,dance-pop,1
665024,europop,1
665025,pop,1
665147,pop,1
665317,classical,1
666059,rock,1
666059,indie,1
666182,jazz,1
666833,"production music",1
667259,jazz,1
667622,jazz,1
669228,jazz,1
669452,"modern classical",1
669951,classical,1
670224,pop,1
670224,"contemporary r&b",1
670743,classical,1
670863,rock,1
671100,classical,1
671193,jazz,1
671230,jazz,1
671874,classical,1
672056,bluegrass,1
672234,"garage rock",1
672447,soul,1
672564,jazz,1
672750,classical,1
672837,classical,1
672997,jazz,0
672997,"indie pop",1
672997,"alternative pop",1
673714,classical,1
673784,electronic,1
673784,pop,1
673784,industrial,1
673784,idm,1
673784,chiptune,1
673900,country,2
673919,country,2
674088,classical,1
675421,indie,0
675421,"indie pop",2
675421,"pop rock",1
675421,"blue-eyed soul",1
675421,"pop soul",1
675459,pop,1
675459,"indie pop",1
676637,folk,1
676637,punk,1
677504,jazz,1
677505,jazz,1
677650,jazz,1
677650,soul,1
677650,"indie pop",1
677891,jazz,1
677947,classical,1
678327,jazz,1
678896,instrumental,1
679144,jazz,1
679176,classical,1
679706,rock,1
679706,jazz,1
679706,blues,2
679706,funk,1
679706,soul,1
679706,"blues rock",2
679803,contra,1
680044,classical,1
680428,jazz,1
680662,classical,1
680734,jazz,1
681648,classical,1
683108,jazz,1
683229,classical,1
683689,jazz,2
683689,swing,2
683822,indie,1
684356,classical,1
684540,classical,1
684874,classical,1
685190,"production music",1
686290,jazz,1
686956,jazz,1
687111,jazz,2
688331,classical,1
688441,jazz,1
690058,jazz,1
690200,jazz,2
690306,jazz,1
690816,jazz,1
691129,"avant-garde jazz",1
691129,"free improvisation",1
691538,singer-songwriter,1
691538,"indie pop",2
691538,"chamber pop",1
691689,cantopop,1
692445,jazz,1
692588,soul,1
692762,classical,1
693461,jazz,1
693709,classical,1
693714,classical,1
693714,jazz,1
693935,"indie pop",1
694087,classical,1
694120,classical,1
694325,jazz,1
694576,rock,1
694680,jazz,1
694930,"hard rock",1
695651,soul,1
696044,folk,1
696190,jazz,1
697524,classical,1
697530,rock,1
697539,jazz,1
697683,jazz,1
697708,jazz,1
698061,classical,1
698582,metalcore,1
698582,"nu metal",1
698582,"alternative metal",1
699176,dubstep,1
699176,experimental,1
699176,techno,1
699187,soul,2
699813,"alternative rock",0
699813,"hard rock",2
700636,jazz,1
700678,classical,1
700686,jazz,1
701967,jazz,1
704170,jazz,1
704170,"production music",1
705768,indie,1
705850,jazz,1
706819,pop,3
706819,folk,1
706819,dance-pop,1
706819,"pop rap",0
706819,"folk pop",1
706819,"pop soul",0
706826,pop,1
707155,classical,1
707782,pop,1
707782,jazz,1
707782,folk,1
708384,classical,1
708450,classical,1
708799,"indie rock",1
709917,classical,1
711137,classical,1
711137,"production music",1
713408,classical,1
714064,"production music",1
714686,classical,1
716416,classical,2
716900,jazz,1
717012,"folk rock",1
717012,soul,1
717939,"production music",1
718148,"production music",1
718477,chiptune,1
718482,"production music",1
720786,jazz,1
720786,chanson,1
720804,bluegrass,1
721662,classical,1
723191,jazz,1
723257,rock,1
724511,jazz,1
724628,classical,1
724773,classical,1
725058,jazz,1
725499,folk,2
725499,"indie folk",2
726252,classical,1
726626,jazz,2
726626,"hard bop",1
727822,"heavy metal",1
727822,"speed metal",1
728023,breakcore,1
728023,chiptune,1
728261,classical,2
728862,jazz,1
729002,classical,1
729191,classical,1
729961,pop,1
730629,jazz,1
730808,jazz,1
730814,classical,1
731492,jazz,1
732870,classical,1
732980,jazz,1
733228,classical,1
733409,jazz,1
734109,post-rock,1
734391,jazz,1
734417,jazz,1
734436,jazz,1
735879,jazz,1
736043,jazz,1
736274,classical,1
736310,classical,1
736351,jazz,1
736362,rock,1
736663,pop,1
736663,dance-pop,1
736663,"pop rock",1
736663,"contemporary r&b",1
737537,classical,1
737905,classical,1
739189,jazz,1
739227,synth-pop,1
739424,jazz,1
739657,jazz,1
739664,jazz,1
739736,folk,1
739774,classical,1
739811,jazz,1
739967,classical,1
740041,classical,1
740177,classical,1
740375,classical,1
740417,jazz,1
740417,"hard bop",1
740537,jazz,1
740651,jazz,1
741058,contra,1
741355,rock,1
741355,"psychedelic rock",1
741460,folk,1
741460,country,1
741925,"black metal",1
742046,classical,1
742385,classical,1
742874,rock,1
742874,pop,1
742874,folk,1
742874,"indie rock",1
742874,indie,1
742874,"indie pop",1
743343,jazz,1
743580,"production music",1
744172,pop,1
744172,"alternative rock",2
744172,folk,2
745163,rock,1
745208,"alternative rock",3
745208,"hard rock",3
745208,"glam rock",3
745208,"pop rock",1
745208,"glam metal",3
745208,"melodic metalcore",0
745473,ballad,1
745941,rock,2
746009,metal,1
746009,"gothic metal",1
746568,tango,1
747063,electronic,1
747063,post-punk,1
747063,dub,1
747166,jazz,1
747570,classical,1
747641,soul,1
747641,"pop soul",1
747912,classical,1
748089,electronic,1
748089,synthwave,1
749252,jazz,2
749289,rock,1
749555,jazz,1
749562,jazz,1
749565,jazz,1
749566,jazz,1
749585,blues,1
749585,country,1
749618,classical,2
751066,"folk punk",1
751293,jazz,1
751508,jazz,1
752886,reggae,1
753898,jazz,1
754201,jazz,1
754201,"hard bop",1
754645,pop,1
754645,soul,1
754645,r&b,1
755717,classical,1
756020,jazz,1
756081,classical,1
756191,classical,1
756270,jazz,2
756270,blues,1
756292,classical,1
756559,jazz,1
756563,punk,1
756761,jazz,1
756794,classical,1
756872,"indie rock",1
757154,electronic,1
757154,ambient,1
757154,idm,1
757406,classical,1
757599,classical,1
758464,jazz,1
758824,jazz,1
758865,jazz,1
759293,classical,1
761073,jazz,1
762760,jazz,1
762905,pop,1
762905,jazz,2
762905,opera,1
763982,jazz,1
764426,classical,1
764540,classical,1
764923,jazz,1
764947,jazz,1
765398,classical,1
766001,classical,1
766024,rock,2
766024,krautrock,2
766024,"psychedelic rock",1
766024,psychedelic,1
766024,"space rock",3
766242,rock,1
766256,classical,1
766351,"indie rock",1
766351,"art rock",1
767658,industrial,1
767824,"country pop",1
768049,classical,1
768331,classical,1
768580,swing,2
768580,"electro swing",3
768656,classical,1
769088,jazz,1
769744,jazz,1
769821,pop,1
769821,"latin pop",1
769821,latin,2
769821,bachata,2
770735,jazz,1
770939,"doom metal",1
771509,house,1
771509,electropop,2
771509,dance-pop,1
772533,"indie rock",1
772533,lo-fi,1
772533,"psychedelic rock",2
772533,"garage rock",1
772572,electronic,2
772572,experimental,2
772572,indietronica,1
774757,jazz,1
776635,classical,1
776635,jazz,1
777192,jazz,1
777226,rock,1
777252,jazz,1
777827,classical,1
778749,classical,1
779094,folk,1
779094,punk,1
779094,celtic,1
779113,folk,1
779113,punk,1
779113,celtic,1
779115,folk,1
779115,punk,1
779115,celtic,1
779131,folk,1
779131,punk,1
779131,celtic,1
779141,folk,1
779141,punk,1
779141,celtic,1
779174,folk,1
779174,punk,1
779174,celtic,1
779218,folk,1
779218,celtic,1
779228,folk,1
779228,celtic,1
779315,folk,1
779315,celtic,1
779482,classical,1
781174,post-hardcore,1
781616,classical,1
782001,jazz,1
782243,classical,1
782712,classical,1
783085,"indie pop",1
783085,"indie folk",1
783085,"neo soul",1
784216,jazz,1
784733,punk,1
785216,punk,1
785499,punk,1
785825,rock,1
785825,"alternative rock",1
786207,jazz,1
786612,jazz,1
787669,rock,1
787669,pop,1
787748,punk,1
788324,"indie rock",1
788324,"pop rock",1
788357,"stoner rock",1
788357,"psychedelic rock",1
788882,classical,1
789000,classical,1
789332,rock,1
790682,jazz,1
791355,folk,1
791355,"irish folk",1
791996,classical,1
792623,classical,2
792677,classical,1
792847,rock,1
792852,rock,1
792877,funk,1
792877,soul,1
792985,jazz,1
793928,jazz,1
794014,pop,1
794404,blues,1
794448,jazz,1
794892,jazz,2
794892,"latin jazz",1
794973,jazz,1
795267,classical,1
795443,"blues rock",1
795784,pop,2
795784,"chamber pop",2
796280,jazz,1
796306,"alternative rock",1
796306,psychedelic,1
796908,jazz,1
796909,jazz,1
798869,jazz,1
798869,experimental,1
798869,"big band",1
798992,classical,1
799419,punk,1
799507,jazz,1
799720,electronic,1
799720,dub,1
799720,lo-fi,1
800494,rock,1
800494,latin,1
801541,classical,1
802076,opera,1
802413,jazz,1
802688,jazz,1
803124,jazz,1
803150,"contemporary classical",1
803394,classical,1
803403,jazz,1
803438,jazz,1
803506,jazz,1
803749,"psychedelic rock",1
803820,"hip hop",3
803820,"latin pop",0
803820,latin,1
803820,reggaeton,4
804290,jazz,1
804408,singer-songwriter,1
805437,jazz,1
805530,jazz,1
805678,jazz,1
807035,classical,1
807158,punk,1
807595,pop,1
808529,instrumental,2
809852,classical,1
809852,"instrumental rock",1
809996,classical,1
810590,classical,1
810962,swing,1
810997,jazz,1
810997,"vocal jazz",1
811052,jazz,1
811680,classical,1
811689,classical,1
812197,jazz,1
812216,classical,1
813412,jazz,1
814937,jazz,1
815803,classical,1
816244,jazz,1
816271,jazz,1
816628,classical,1
817808,rock,1
817808,"stoner rock",1
817808,psychedelic,1
817808,"space rock",1
817975,classical,1
818006,jazz,1
818141,"indie rock",2
818141,"blues rock",1
818141,"indie pop",3
818141,indietronica,1
818298,jazz,1
818456,jazz,1
818715,jazz,1
818797,jazz,1
818987,classical,1
819463,"progressive metal",1
819813,jazz,1
819813,"hard bop",1
820428,jazz,1
820611,rock,1
820618,classical,1
820703,"outlaw country",2
821305,jazz,1
821590,pop,1
821590,indie,1
821802,classical,1
822268,jazz,1
823198,classical,1
823433,classical,1
823530,soul,2
823667,jazz,1
823862,classical,1
824015,country,1
824082,"death metal",1
824275,"alternative rock",1
824414,"psychedelic rock",1
824414,"garage rock",1
825123,jazz,1
825455,"psychedelic rock",2
825455,"garage rock",2
825670,contra,1
825752,classical,1
825899,classical,1
825930,jazz,1
827010,jazz,1
827011,jazz,1
828438,rock,2
828438,"hard rock",2
828438,"jazz rock",1
828438,"blues rock",2
828544,classical,1
828613,electronic,2
828613,pop,4
828613,"indie pop",5
828613,"trip hop",3
829198,jazz,1
829892,jazz,1
829893,jazz,1
830112,opera,1
830405,classical,1
831119,classical,1
831925,classical,1
832205,classical,1
832468,jazz,1
832606,jazz,1
832718,classical,1
832903,jazz,1
832949,jazz,1
834322,jazz,1
834408,jazz,1
834668,jazz,1
834705,electronic,1
834705,soul,1
834705,"contemporary r&b",1
834826,soul,1
834826,"psychedelic rock",1
834826,"garage rock",1
835072,jazz,1
835101,jazz,1
835129,jazz,1
835878,classical,1
836360,classical,1
836371,rock,1
836524,jazz,1
836710,jazz,1
836714,jazz,1
836922,jazz,1
837079,"progressive rock",1
837079,"psychedelic rock",1
838053,jazz,1
838181,pop,1
838275,classical,1
838491,soul,1
838562,classical,1
838639,"gothic metal",1
838824,opera,1
838833,opera,1
839065,"alternative rock",5
839065,indie,1
839065,electropop,1
839065,"indie pop",5
839256,classical,1
839434,jazz,1
839540,jazz,1
840391,classical,1
841253,metal,1
841253,blues,1
841253,"black metal",1
841572,jazz,1
842275,classical,1
842277,classical,1
843931,metal,1
843931,experimental,1
844464,classical,1
844971,"rock and roll",1
845194,rock,1
845194,"alternative rock",1
845194,"pop rock",1
845199,soul,1
845734,jazz,1
845756,jazz,1
846212,jazz,1
846588,classical,1
846740,electronic,1
846740,experimental,1
847326,rock,1
847339,"hip hop",1
847558,jazz,1
849519,jazz,1
849924,jazz,1
849930,jazz,1
850367,jazz,1
850574,jazz,1
850729,classical,1
852884,rock,1
854498,classical,1
854528,jazz,1
855015,classical,1
855016,classical,1
856126,rock,1
856126,"pop rock",1
856933,singer-songwriter,1
856933,country,1
856933,"dark folk",1
857118,classical,1
857137,classical,1
857755,dubstep,1
857755,garage,1
857768,jazz,1
858407,shoegaze,1
858407,lo-fi,1
858407,psychedelic,1
858407,garage,1
859019,jazz,1
859382,jazz,1
859744,classical,1
859924,house,1
859924,"uk garage",2
860037,jazz,1
861529,classical,1
862033,jazz,1
862238,jazz,1
863021,classical,1
863096,electronic,1
863096,indie,1
863096,"uk garage",1
863179,jazz,1
864421,downtempo,1
864421,electronica,1
864421,soul,2
864421,"trip hop",1
865019,jazz,1
866257,blues,1
867565,jazz,1
868051,jazz,1
868380,classical,1
868623,jazz,1
870353,jazz,1
870538,jazz,1
870762,classical,1
871635,"blues rock",1
872704,"doom metal",2
873067,classical,1
873148,"hip hop",1
873323,soul,1
873329,soul,1
873330,rock,1
873791,pop,1
873969,jazz,1
874035,classical,1
875664,classical,1
878145,jazz,1
879320,jazz,1
879707,classical,1
881595,rock,1
881595,electronic,2
881595,dubstep,2
881595,"electronic rock",1
882786,jazz,1
883582,folk,1
883582,indie,1
883743,classical,1
883999,jazz,1
884148,jazz,1
884191,jazz,1
885628,classical,1
885670,classical,1
885758,"folk rock",1
885758,"blues rock",1
885758,"country rock",1
886559,jazz,1
888730,"modern classical",1
891185,rock,1
891470,classical,1
891502,classical,1
891654,classical,1
891934,classical,1
892009,jazz,1
892593,jazz,1
893119,"hip hop",1
893968,classical,1
894692,rock,1
894692,pop,1
894692,folk,1
894692,americana,1
894842,jazz,1
895644,country,1
896127,jazz,1
896139,classical,1
896240,classical,1
896240,pop,1
896328,electronic,1
896328,electro,1
896740,jazz,1
897036,classical,1
897093,electronic,1
897093,ambient,1
897093,synthwave,1
897373,classical,1
897831,pop,1
897833,"indie rock",1
897981,jazz,1
898153,classical,1
899017,classical,1
899185,jazz,1
900491,jazz,1
900491,"hard bop",1
900656,post-punk,1
900656,"dark wave",1
900656,"dark ambient",1
900729,electronic,1
900729,pop,1
900729,ambient,1
900729,folk,1
900729,singer-songwriter,1
900729,electronica,1
900831,jazz,1
900900,classical,1
900970,folk,1
900970,blues,1
901125,classical,1
901244,rock,1
901244,punk,1
901244,post-punk,1
901244,"new wave",1
901285,jazz,1
902563,classical,1
902612,jazz,1
903121,rock,1
905413,jazz,1
906544,classical,1
906545,jazz,1
907073,jazz,1
907231,reggae,1
907282,jazz,1
910143,jazz,1
912443,classical,1
913563,"modern classical",1
914427,classical,1
917022,jazz,1
917446,classical,1
919067,punk,1
919244,jazz,2
920298,"heavy metal",1
920298,"thrash metal",1
920298,metalcore,2
920298,"nu metal",2
920298,"alternative metal",3
920298,"groove metal",3
920349,classical,1
920516,jazz,1
920622,"heavy metal",1
922062,singer-songwriter,1
922114,jazz,2
922787,blues,1
922787,"indie rock",1
922787,"blues rock",1
922787,"southern rock",1
924406,soul,3
924406,r&b,1
924871,jazz,1
925206,"horror punk",1
926639,folk,1
926639,americana,1
927355,rock,1
927355,soul,1
927373,jazz,1
927766,classical,1
927779,"blues rock",1
929639,"power metal",1
930225,jazz,1
930226,jazz,1
930274,country,1
930782,jazz,1
930907,jazz,1
931023,classical,1
931370,"alternative rock",2
931370,"indie rock",1
931370,"folk rock",1
932654,classical,1
932967,classical,1
933239,classical,1
933396,futurepop,1
933783,folk,1
933793,jazz,1
933991,pop,1
933991,"pop soul",1
934075,jazz,1
935943,classical,1
936185,jazz,1
936185,"hard bop",1
936516,jazz,1
937557,jazz,1
938737,"heavy metal",1
938737,"melodic death metal",1
938737,metal,1
938737,"death metal",1
938737,"black metal",1
938737,"melodic black metal",2
938737,"blackened death metal",1
939032,electropop,1
939032,dance-pop,1
939032,"pop rap",1
939032,"latin pop",1
939032,"contemporary r&b",1
939440,classical,1
939820,classical,1
940047,jazz,1
940253,"hip hop",1
940253,"gangsta rap",1
941354,jazz,1
942718,classical,1
942852,tango,1
942989,jazz,1
943752,jazz,1
943919,rock,1
944025,jazz,1
944543,"alternative rock",1
944543,folk,1
944543,"indie pop",2
945832,jazz,2
945855,jazz,2
947065,dub,1
947866,classical,1
949191,jazz,1
949880,soul,1
950851,jazz,1
951137,jazz,1
951149,"heavy metal",1
951628,jazz,1
951766,rock,1
951766,blues,1
953988,jazz,1
954234,rock,1
954234,folk,1
954234,"folk rock",1
954234,celtic,1
955179,classical,1
956627,pop,1
956652,jazz,1
956699,jazz,1
956999,jazz,1
957697,jazz,1
957697,"hard bop",1
958373,jazz,2
959508,jazz,1
960156,classical,1
961035,jazz,1
961123,krautrock,1
961123,ambient,1
961123,experimental,1
961123,"psychedelic rock",1
961280,classical,1
961956,tango,1
962099,tango,1
962398,classical,1
962929,rock,1
962929,funk,1
963122,jazz,1
963215,jazz,1
963239,reggae,1
963254,classical,1
963599,classical,1
964134,"alternative rock",1
964134,blues,1
964134,"indie rock",1
964134,"folk rock",1
964134,soul,1
964134,"country rock",1
964134,"indie folk",1
964134,"pop rock",1
964134,"alternative country",1
964135,"indie pop",1
964135,"indie folk",1
