album_id,genre
1006666,"gangsta rap"
1006666,"gangsta rap"
1006666,blues
1006666,"gangsta rap"
1006666,"east coast hip hop"
1006666,blues
1006666,"gangsta rap"
1006666,blues
1006666,"hip hop"
1006666,"gangsta rap"
1006666,"pop rap"
1006666,"east coast hip hop"
1006666,blues
1006666,"gangsta rap"
1006950,"classic rock"
1007734,soul
1008318,electronic
1008318,dubstep
1008318,electro
1008318,"progressive house"
1008318,dubstep
1008318,dubstep
1008318,electronic
1008318,dubstep
1008318,dubstep
1008318,dubstep
1008318,electro
1019953,rock
1019953,"progressive rock"
1019953,experimental
1019953,"hard rock"
1019953,"psychedelic rock"
1019953,"art rock"
1019953,"classic rock"
1019953,"space rock"
1019953,"progressive rock"
1019953,"progressive rock"
1019953,rock
1019953,"progressive rock"
1019953,"progressive rock"
1019953,rock
1019953,"progressive rock"
1019953,"psychedelic rock"
1019953,rock
1019953,"progressive rock"
1019953,rock
1019953,"progressive rock"
1019953,experimental
1019953,"hard rock"
1019953,"psychedelic rock"
1019953,"art rock"
1019953,"classic rock"
1019953,"space rock"
1019953,"progressive rock"
1019953,rock
1019953,"progressive rock"
1019953,"psychedelic rock"
1019953,rock
1019953,"psychedelic rock"
1019953,rock
1019953,"space rock"
1019953,"progressive rock"
1019953,"progressive rock"
1019953,"progressive rock"
1019953,rock
1019953,experimental
1019953,rock
1019953,"hard rock"
1019953,"art rock"
1019953,rock
1019953,"progressive rock"
1019953,"art rock"
1019953,"progressive rock"
1019953,"progressive rock"
1019953,experimental
1019953,"psychedelic rock"
1019953,experimental
1019953,"psychedelic rock"
1019953,rock
1019953,"progressive rock"
1019953,experimental
1019953,"psychedelic rock"
1019953,"art rock"
1019953,"space rock"
1019953,"progressive rock"
1020729,"experimental rock"
1020729,indie
1020729,rock
1020729,"indie rock"
1020729,"space rock"
1020729,pop
1030653,metal
1070888,comedy
1070888,comedy
1070888,comedy
1070888,comedy
1072459,"technical death metal"
1072459,"alternative metal"
1074038,"psychedelic rock"
1075019,experimental
1075019,"pop rock"
1075019,experimental
1075019,"soft rock"
1075019,rock
1075019,pop
1075019,experimental
1075019,singer-songwriter
1075019,"classic rock"
1075019,"soft rock"
1075019,"pop rock"
1076458,"alternative rock"
1090138,"hip hop"
1101417,"christmas music"
1101417,jazz
1101417,classical
1101417,jazz
1101417,"cool jazz"
1101417,"contemporary jazz"
1101417,"christmas music"
1101417,"contemporary jazz"
1101417,jazz
1101417,"contemporary jazz"
1101417,classical
1101417,jazz
1101417,"contemporary jazz"
1105878,"progressive rock"
1105878,"progressive rock"
1109236,"art rock"
1109236,rock
1109236,"art rock"
1131820,dubstep
1131820,trance
1131820,electronic
1131820,dubstep
1131820,house
1131820,electro
1131820,trance
1131820,electronic
1131820,dubstep
1131820,house
1131820,electro
1131820,"electro house"
1131820,electronic
1131820,dubstep
1131820,dubstep
1131820,electro
1131820,trance
1131820,house
1131820,electro
1131820,"electro house"
1171867,"hip hop"
1183002,dub
1211712,pop
1211712,"new wave"
1211712,disco
1211712,dance-pop
1211712,"pop rock"
1211712,"pop soul"
1211712,"smooth soul"
1211712,"contemporary r&b"
1243129,rock
1243129,"indie rock"
1243129,electropop
1243129,"indie pop"
1243129,"pop rock"
1243129,"indie rock"
1243129,"indie rock"
1243129,rock
1243129,"indie rock"
1243129,electropop
1243129,"indie pop"
1243129,"pop rock"
1243129,rock
1288212,"hip hop"
1299713,"soft rock"
1353074,rock
1360413,dance
1360413,dance
1363370,"hip hop"
1367165,"hip hop"
1371510,rock
1382741,opera
1382741,opera
1382741,electronic
1459328,electronica
1462124,classical
1462124,orchestral
1502783,"alternative rock"
1502783,"hard rock"
1502783,"pop rock"
1502783,"alternative rock"
1509464,"hip hop"
1511234,"classic rock"
1527049,"hip hop"
1554424,"alternative rock"
1554424,"hard rock"
1567491,dance-pop
1567491,synth-pop
1567491,electropop
1567491,dance-pop
1567491,dance-pop
1618666,"alternative metal"
1618666,"alternative rock"
1618666,shoegaze
1618666,"alternative metal"
1618666,"alternative metal"
1629813,"hip hop"
1666529,"hip hop"
1707352,pop
1856571,rock
1856571,"psychedelic rock"
1856571,"classic rock"
1856571,"pop rock"
1866809,"hip hop"
1869027,classical
1869027,symphony
1869826,"hip hop"
1908529,"hip hop"
1919705,classical
2025438,"hip hop"
2025438,"hip hop"
2025438,"hip hop"
2064089,"hip hop"
2072962,"hip hop"
2072997,"hip hop"
2149371,"hip hop"
2149371,"boom bap"
2149371,"east coast hip hop"
2188915,noise
140230,blues
15879,rock
15879,noise
15879,"math rock"
15879,metal
15879,rock
15879,"math rock"
138686,metal
138686,"heavy metal"
138686,"math rock"
138686,"experimental rock"
138686,"alternative metal"
138686,grindcore
236505,mathcore
236505,metalcore
657848,mathcore
657848,metal
686857,electronic
686857,house
686857,breaks
686857,"progressive house"
917540,mathcore
51005,classical
205543,"hip hop"
421308,classical
733686,classical
934853,"tech house"
934853,"tech house"
934853,"tech house"
980019,classical
1052100,classical
1052100,classical
1167619,classical
1167619,classical
1167619,classical
1914256,industrial
1914256,industrial
28379,"alternative rock"
28379,"punk rock"
28379,"punk rock"
28379,"alternative rock"
28379,rock
28379,pop
28379,"alternative rock"
28379,punk
28379,"punk rock"
28379,post-grunge
28379,"pop rock"
28379,"pop punk"
28379,"punk rock"
28379,rock
28379,"alternative rock"
28379,punk
28379,"pop rock"
28379,"alternative rock"
28379,punk
28379,"punk rock"
28379,"punk rock"
28379,"alternative rock"
28379,post-grunge
28379,rock
28379,"alternative rock"
51314,"modern classical"
51314,classical
95648,classical
108439,soul
116085,"hip hop"
116085,"hip hop"
116085,"hip hop"
116085,"hip hop"
116085,"gangsta rap"
116085,"west coast hip hop"
116085,"hip hop"
116085,"gangsta rap"
116085,g-funk
116085,"west coast hip hop"
116085,g-funk
116085,"hip hop"
116085,"gangsta rap"
116085,g-funk
116085,g-funk
116085,"gangsta rap"
116085,g-funk
116085,g-funk
164356,electronic
164356,"modern classical"
164356,electronic
164356,"modern classical"
164356,electronic
164356,"modern classical"
169056,classical
169056,orchestral
171403,classical
209170,musical
209170,musical
374417,classical
427256,classical
427256,classical
484950,classical
626186,classical
673235,classical
729508,"hip hop"
729508,"hip hop"
729508,blues
729508,"hip hop"
729508,"pop rap"
729508,horrorcore
729508,"hip hop"
729508,"hip hop"
729508,"hip hop"
729508,"pop rap"
729508,horrorcore
729508,"hip hop"
729508,"pop rap"
729508,blues
729508,"hip hop"
729508,"pop rap"
729508,horrorcore
729508,"hip hop"
729508,blues
729508,"hip hop"
729508,"hip hop"
729508,"hip hop"
729508,blues
761205,classical
781638,classical
822177,classical
908968,classical
908968,symphony
924599,classical
978566,classical
978566,orchestral
1036587,classical
1036587,orchestral
1071881,classical
1071923,classical
1071923,orchestral
1079650,classical
1079650,orchestral
1118302,classical
1118302,symphony
1206056,classical
1206056,orchestral
1228142,classical
1274819,classical
1325083,classical
1325083,orchestral
1357421,classical
1365566,classical
1365566,symphony
1381447,classical
1390207,classical
1390207,symphony
1396615,classical
1422946,classical
1442764,classical
1513089,classical
1513089,orchestral
1535353,classical
1551196,classical
1551196,symphony
1551597,classical
1555249,classical
1555249,symphony
1559442,classical
1564031,classical
1623904,classical
1623904,symphony
1633831,classical
1633831,orchestral
1642478,classical
1642478,orchestral
1642478,symphony
1646183,classical
1654754,classical
1677570,classical
1677570,orchestral
1680977,classical
1680977,symphony
1726191,classical
1726191,orchestral
1744405,classical
1860031,classical
1861178,classical
1881996,classical
1881996,symphony
2188354,baroque
469230,classical
550935,classical
816760,classical
844280,classical
1194592,classical
1357432,classical
1902464,classical
1572619,classical
21999,"alternative metal"
21999,"nu metal"
21999,"rap rock"
21999,"alternative metal"
21999,rock
21999,"rap rock"
21999,"nu metal"
21999,"rap rock"
21999,rock
21999,"hard rock"
21999,"rap rock"
21999,"alternative punk"
21999,"alternative rock"
21999,"rap rock"
21999,"nu metal"
21999,"rap rock"
21999,"heavy metal"
21999,post-grunge
21999,"alternative metal"
21999,"nu metal"
21999,post-grunge
21999,rock
21999,rock
21999,"nu metal"
21999,"alternative punk"
21999,"alternative metal"
21999,"nu metal"
21999,rock
21999,"nu metal"
21999,"alternative metal"
21999,"rap rock"
21999,"alternative metal"
21999,"nu metal"
53297,"death metal"
53297,"hard rock"
53297,"death metal"
53297,"nu metal"
53297,rock
53297,"heavy metal"
53297,"nu metal"
53297,"death metal"
53297,rock
53297,metal
53297,"alternative metal"
53297,"heavy metal"
53297,"alternative metal"
53297,"alternative metal"
53297,"heavy metal"
53297,metal
53297,"nu metal"
53297,"alternative metal"
53297,"death metal"
97017,rock
97017,"heavy metal"
97017,"speed metal"
97017,"power metal"
97017,"speed metal"
331825,"alternative metal"
331825,"nu metal"
331825,rapcore
331825,"alternative metal"
331825,"hip hop"
331825,"nu metal"
331825,"alternative metal"
331825,"rap rock"
331825,"alternative punk"
331825,"nu metal"
331825,rapcore
331825,"alternative punk"
331825,"alternative punk"
331825,"heavy metal"
331825,post-grunge
331825,"alternative metal"
331825,"alternative rock"
331825,"alternative metal"
331825,"alternative punk"
331825,"alternative metal"
331825,"nu metal"
610022,"alternative metal"
610022,"alternative metal"
610022,rapcore
610022,rock
610022,pop
610022,blues
610022,rapcore
610022,blues
610022,"heavy metal"
610022,post-grunge
610022,"alternative metal"
610022,"nu metal"
610022,"alternative rock"
610022,rock
610022,rock
610022,blues
610022,"alternative metal"
778521,"heavy metal"
778521,post-grunge
778521,"alternative metal"
839003,classical
839003,opera
1747756,classical
357820,"heavy metal"
357820,"alternative metal"
642122,electronic
642122,industrial
36372,blues
36372,rock
36372,"pop rock"
36372,rock
36372,"blues rock"
36372,"pop rock"
36372,blues
36372,"blues rock"
36670,"pop rock"
36670,rock
36670,classical
36670,pop
36670,"pop rock"
36670,rock
36670,"pop rock"
36670,pop
36670,rock
36670,classical
36670,pop
36670,rock
39521,electronic
39521,house
39521,experimental
39521,classical
39521,dance-pop
47902,soul
47902,"neo soul"
47902,soul
47902,"neo soul"
51740,"alternative rock"
51740,blues
51740,"alternative rock"
51740,blues
54150,avant-garde
89647,"hip hop"
120936,pop
210384,rock
210384,"neo soul"
210384,rock
210384,rock
210384,rock
210384,"neo soul"
301812,electronic
301812,classical
301812,experimental
301812,minimal
301812,"modern classical"
301812,electronic
301812,classical
301812,experimental
301812,minimal
301812,"modern classical"
325914,classical
355343,electronic
355343,house
355343,funk
355343,"deep house"
355343,"funk soul"
355343,"deep house"
378747,rock
378747,"indie rock"
378747,rock
378747,indie
400887,classical
400887,classical
719848,classical
1030154,classical
1066940,classical
1223874,classical
1223874,opera
1223874,classical
1223874,opera
18447,indie
18447,rock
18447,"indie rock"
18447,rock
18447,"alternative rock"
18447,indie
18447,"alternative punk"
18447,emo
18447,rock
18447,rock
18447,"alternative rock"
42951,"pop rock"
42951,rock
42951,"pop rock"
42951,"rock and roll"
42951,non-music
42951,pop
42951,rock
42951,pop
42951,"rock and roll"
42951,rockabilly
67603,rock
67603,metal
67603,"heavy metal"
67603,"hard rock"
67603,rock
116791,rock
120702,rock
120702,"heavy metal"
120702,"hard rock"
120702,metal
120702,metal
120702,"heavy metal"
120702,"hard rock"
120702,"rock and roll"
142400,electronic
142400,idm
142400,techno
164476,rock
164476,"alternative rock"
164476,"indie rock"
178786,"gothic metal"
178786,rock
178786,"heavy metal"
178786,"death metal"
262399,pop
262399,"hard rock"
262697,rock
262697,rock
311575,rock
311575,"heavy metal"
311575,"hard rock"
311575,rock
311575,"heavy metal"
311575,"hard rock"
1316671,"pop rock"
643558,"pop rap"
643558,"hip hop"
643558,electropop
643558,"pop rap"
643558,"pop rap"
643558,"hip hop"
643558,electropop
643558,"pop rap"
45298,classical
45298,opera
79437,classical
146068,opera
163317,classical
193593,classical
565776,classical
581301,classical
615015,classical
1021614,classical
1021614,orchestral
1508272,classical
19124,rock
19124,industrial
19124,synth-pop
19124,rock
19124,industrial
19124,"industrial rock"
19124,industrial
19124,industrial
19124,rock
19124,electronic
19124,"heavy metal"
19124,"industrial rock"
19124,electro-industrial
19124,rock
19124,electronic
19124,industrial
19124,"alternative rock"
19124,industrial
19124,"alternative rock"
19124,industrial
19124,"alternative pop"
19124,"alternative rock"
19124,industrial
19124,"heavy metal"
19124,"industrial metal"
19124,industrial
19124,"alternative pop"
19124,industrial
19124,"alternative pop"
181664,classical
181664,classical
584936,classical
809669,classical
961186,classical
1006459,electronic
1006459,industrial
1006459,synth-pop
1119715,classical
1465214,classical
1465214,orchestral
3668,electronic
3668,"alternative rock"
3668,"pop rock"
3668,"gothic rock"
3668,"gothic rock"
3668,electronic
3668,"gothic rock"
20481,electronic
20481,ambient
20481,experimental
20481,illbient
30123,"alternative rock"
30123,industrial
30123,electronic
30123,"alternative rock"
30123,industrial
30123,"industrial rock"
30123,rock
30123,electronic
30123,"alternative rock"
30123,industrial
30123,"hard rock"
30123,"alternative rock"
30123,industrial
30123,industrial
30123,"heavy metal"
30123,"industrial metal"
30123,"alternative metal"
30123,"alternative rock"
36929,electronic
36929,synth-pop
36929,"new romantic"
36929,synth-pop
36929,electronic
36929,synth-pop
36929,synth-pop
36929,synth-pop
36929,electronic
36929,pop
36929,synth-pop
36929,synth-pop
36978,experimental
36978,electronic
36978,electro
36978,"deep house"
36978,"alternative dance"
36978,leftfield
36978,electronic
36978,downtempo
36978,house
36978,dance-pop
36978,electronic
36978,downtempo
36978,house
36978,experimental
36978,idm
36978,"deep house"
36978,synth-pop
36978,pop
36978,rock
36978,leftfield
36978,leftfield
36978,electro
36978,electronic
36978,"alternative dance"
36978,electronic
36978,electronic
36978,experimental
36978,"deep house"
36978,leftfield
36978,"alternative dance"
37458,electronic
37458,"drum and bass"
37458,jungle
37458,breakbeat
37458,breakbeat
37458,"drum and bass"
52383,rock
52383,jazz
52383,"indie rock"
52383,swing
52383,non-music
52383,rock
52383,post-punk
52383,rock
52383,jazz
52383,"indie rock"
52383,swing
52383,non-music
53654,"alternative rock"
58983,synth-pop
58983,electronic
58983,pop
58983,electro
58983,synth-pop
58983,rock
58983,electro
58983,electronic
58983,synth-pop
63298,electronic
63298,downtempo
63298,ambient
63298,leftfield
63298,"trip hop"
63299,downtempo
63299,"drum and bass"
63299,electronic
63299,downtempo
63299,"drum and bass"
63299,jungle
63299,downtempo
83638,"ambient techno"
83638,electronic
83638,ambient
83638,techno
83638,leftfield
85986,rock
85986,"alternative rock"
85986,"alternative rock"
100643,industrial
106868,industrial
106868,"heavy metal"
106868,ebm
107433,"hip hop"
107433,"hip hop"
112738,rock
112738,electronic
112738,"alternative rock"
112738,electro
152825,rock
152825,electronic
152825,"new wave"
152825,synth-pop
152825,pop
162229,"gothic rock"
162229,gothic
162229,"gothic rock"
162229,rock
162823,rock
162823,"indie rock"
162823,"indie rock"
195811,electronic
195811,"drum and bass"
195811,"drum and bass"
251679,electronic
251679,downtempo
251679,ambient
251679,dub
251679,"trip hop"
323683,ambient
323683,experimental
323683,"new wave"
323683,minimal
351242,"industrial rock"
351242,electronic
351242,industrial
351242,"industrial rock"
351242,synth-pop
351242,electro-industrial
351242,"alternative dance"
351242,electronic
351242,industrial
351242,synth-pop
351242,"alternative dance"
384219,rock
384219,industrial
384219,electronic
384219,industrial
384219,electro
384219,industrial
384219,electronic
384219,industrial
441631,pop
441631,pop
441631,synth-pop
441631,"blue-eyed soul"
441631,"pop soul"
441631,rock
441631,electronic
441631,synth-pop
441631,pop
441631,electronic
441631,synth-pop
441631,synth-pop
441631,pop
441631,electronic
441631,pop
454949,dub
460369,"gothic rock"
460369,rock
460369,"heavy metal"
460369,rock
474891,synth-pop
474891,electronic
474891,synth-pop
474891,"alternative dance"
474891,"new romantic"
474891,electronic
474891,synth-pop
474891,industrial
474891,rock
474891,electronic
474891,pop
474891,synth-pop
474891,"alternative dance"
474891,post-punk
474891,"new wave"
474891,"alternative dance"
474891,"alternative dance"
474891,"alternative dance"
515476,rock
515476,electronic
515476,downtempo
515476,"alternative rock"
515476,synth-pop
515476,latin
549865,electronic
549865,electro
581537,industrial
581537,funk
581537,dub
587291,classical
676841,rock
676841,electronic
676841,"alternative rock"
676841,electro
676881,rock
676881,electronic
676881,"alternative rock"
676881,industrial
676881,electro
676881,"pop rock"
676883,rock
676883,electronic
676883,"alternative rock"
676883,electro
816779,rock
816779,"alternative rock"
816779,rock
816779,"alternative rock"
816779,"heavy metal"
816779,metal
816779,"gothic rock"
816779,rock
816779,"alternative rock"
816779,"gothic rock"
816779,metal
816779,"gothic rock"
816779,"heavy metal"
816779,rock
816779,rock
816779,"gothic rock"
816779,"gothic rock"
1116134,"industrial rock"
1116134,industrial
1116134,electronic
1116134,industrial
1116134,techno
1116134,industrial
1116134,"industrial rock"
1217138,classical
1393698,classical
1393698,symphony
1677663,classical
944694,classical
1842850,classical
24783,rock
24783,rock
24783,rock
46625,jazz
46625,jazz
79106,jazz
82306,"progressive rock"
82306,folk
82306,"progressive folk"
271966,"heavy metal"
271966,"symphonic rock"
271966,"progressive metal"
494056,jazz
755567,rock
755567,"art rock"
759966,electronic
759966,experimental
759966,electro
760287,jazz
1030371,musical
1030371,musical
1030371,musical
1054387,"indie rock"
248035,"industrial rock"
248035,industrial
248035,rock
248035,electronic
248035,industrial
248035,industrial
248035,"industrial rock"
539500,"industrial rock"
539500,rock
539500,electronic
539500,industrial
641955,electronic
641955,industrial
692092,electronic
692092,industrial
30689,electronic
30689,"modern classical"
30689,"modern classical"
30689,electronic
80041,"pop rock"
80041,pop
104603,"southern rock"
208100,rock
208100,electronic
208100,downtempo
208100,breaks
208100,"pop rock"
208100,"trip hop"
208100,rock
208100,electronic
208100,dance
208100,electronic
208100,"alternative rock"
707627,"industrial rock"
707627,"industrial rock"
707627,electronic
707627,industrial
707627,industrial
707627,pop
707627,industrial
707627,"heavy metal"
707627,"industrial metal"
707627,"alternative metal"
707628,"industrial rock"
707628,industrial
707628,rock
707628,electronic
707628,industrial
707628,industrial
707628,"industrial rock"
707628,electronic
707628,industrial
707628,"heavy metal"
707628,"industrial metal"
126163,classical
368614,"industrial rock"
368614,electronica
368614,"dark ambient"
368614,"alternative rock"
368614,industrial
368614,industrial
368614,rock
368614,electronic
368614,"alternative rock"
368614,industrial
368614,ambient
368614,"industrial rock"
368614,industrial
368614,industrial
368614,"heavy metal"
368614,"industrial metal"
368614,"dark ambient"
368614,"industrial metal"
368614,electronica
504673,classical
546014,classical
769137,"hip hop"
811599,classical
866875,classical
952276,classical
986341,classical
986341,classical
1056386,electronic
1056386,"gangsta rap"
1056386,g-funk
1056386,g-funk
1084677,classical
1132346,classical
1508207,classical
1508207,symphony
1732664,"pop rap"
1732664,"hip hop"
1732664,"pop rap"
61689,"hip hop"
61689,turntablism
146043,"alternative rock"
146043,"alternative rock"
146043,"progressive rock"
146043,"art rock"
146043,"alternative metal"
146043,rock
146043,"alternative rock"
146043,"progressive rock"
146043,metal
146043,rock
146043,metal
146043,"heavy metal"
146043,"alternative metal"
146043,"alternative rock"
146043,"alternative rock"
146043,"alternative metal"
146043,"alternative metal"
146043,"alternative rock"
146043,"progressive rock"
168205,soul
168205,soul
168205,"funk soul"
168205,soul
168205,soul
168205,motown
168205,"smooth soul"
168205,soul
168205,"funk soul"
168205,jazz
168205,funk
168205,soul
168205,soul
168205,motown
168205,"smooth soul"
168205,r&b
168205,motown
187551,"hip hop"
187551,"hip hop"
187551,electronic
187551,electronic
187551,"hip hop"
187551,electronic
205103,"hip hop"
205103,"hip hop"
284989,"progressive house"
346069,"tech house"
363125,"alternative rock"
363125,rock
363125,punk
363125,"indie rock"
363125,"garage rock"
363125,indie
460624,electronic
460624,electro
460624,"tech house"
479349,rock
479349,"alternative rock"
479349,punk
479349,soul
479349,"funk soul"
522273,electronic
522273,house
522273,electro
522273,"hard house"
522273,house
522273,electro
522273,"hard house"
522273,house
583562,rock
583562,"alternative rock"
583562,punk
583562,soul
583562,"funk soul"
623693,"indie rock"
623693,"indie rock"
623693,rock
623693,"indie rock"
623693,rock
623693,"indie rock"
623693,indie
623693,britpop
623693,rock
623693,"indie rock"
623693,"indie rock"
623693,rock
626729,classical
626729,symphony
644479,electronic
644479,house
644479,electro
644479,"progressive house"
697314,electronic
697314,house
697314,electro
697314,"tribal house"
697314,electronic
721186,electronic
721186,"future jazz"
747398,rock
747398,electronic
747398,electro
747398,"indie rock"
747398,"indie rock"
762646,reggaeton
762646,electronic
762646,house
762646,reggae
762646,"progressive house"
762646,latin
762646,reggaeton
762646,"garage house"
762646,house
825959,"electro house"
825959,"electro house"
859381,classical
871635,electronic
871635,house
871635,electronic
916349,downtempo
916349,"trip hop"
916349,"pop soul"
916349,"smooth soul"
916349,jazz
916349,soul
916349,"trip hop"
916349,"smooth soul"
916349,jazz
916349,blues
916349,soul
916349,soul
916349,soul
983997,pop
983997,"hip hop"
983997,pop
983997,electronic
983997,dubstep
983997,"hip hop"
1009282,europop
1009282,europop
1049973,electro
1049973,dance
1049973,electro
1049973,dance
1291989,"blues rock"
1539242,rock
1539242,rock
1563738,rock
1656073,jazz
1672646,"indie rock"
1679030,pop
171175,soul
171175,motown
171175,r&b
171175,pop
171175,"pop soul"
1639,rock
1639,"indie rock"
1639,britpop
637654,"hip hop"
637654,"hip hop"
637654,electropop
637654,dance-pop
637654,dancehall
637654,"funk carioca"
637654,"hip hop"
637654,electronic
637654,pop
637654,reggae
637654,dancehall
637654,grime
637654,"hip hop"
637654,breakbeat
637654,"hip hop"
637654,dancehall
1297301,electropop
1297301,trap
1297301,electroclash
100447,rock
100447,"alternative rock"
100447,"new wave"
100447,rock
100447,"alternative rock"
215784,rock
215784,"alternative rock"
215784,"indie rock"
215784,rock
317142,soul
520150,electronic
520150,"drum and bass"
554305,electronic
554305,"drum and bass"
590349,"drum and bass"
590349,electronic
590349,"drum and bass"
590349,"drum and bass"
590349,"drum and bass"
601969,electronic
601969,"drum and bass"
619870,"drum and bass"
619870,electronic
619870,"drum and bass"
627592,electronic
627592,"drum and bass"
627658,electronic
627658,"drum and bass"
630919,electronic
630919,"drum and bass"
979985,electronic
866157,pop
866157,indie
866157,indie
866157,pop
866157,"pop rock"
866157,indie
866157,pop
866157,indie
1108510,electronic
1108510,pop
1108510,"hip hop"
1108510,"hip hop"
1036852,house
1036852,dance
651879,"industrial rock"
651879,"industrial metal"
651879,"industrial rock"
651879,electronic
651879,industrial
41990,electronic
41990,reggae
41990,dub
41990,ragga
41990,dub
41990,dub
71900,electronic
71900,house
71900,techno
71900,"tech house"
73360,electronic
73360,house
73360,"progressive house"
73360,"hard house"
95913,electronic
95913,house
95913,techno
95913,"tech house"
95913,"hard house"
95983,electronic
95983,house
96844,"hip hop"
99728,electronic
99728,house
99728,"hard house"
99728,"hard house"
99741,electronic
99741,house
99741,techno
99741,"acid house"
99741,"hard house"
248348,electronic
248348,"drum and bass"
268611,electronic
268611,house
268611,"deep house"
268611,disco
268611,house
294544,electronic
294544,house
294544,"acid house"
294544,"hard house"
538636,"funk soul"
538636,pop
538636,funk
538636,"funk soul"
538636,"funk soul"
597179,"christian rock"
627466,"drum and bass"
627466,electronic
627466,"drum and bass"
627466,"drum and bass"
627467,"drum and bass"
627467,electronic
627467,"drum and bass"
627467,electro
627467,"tech house"
627467,"progressive trance"
630916,"drum and bass"
630916,electronic
630916,"drum and bass"
675221,electronic
675221,"drum and bass"
675221,"pop rap"
820902,electronic
851856,electronic
851856,house
851856,"hard house"
851856,house
851856,"hard house"
2032135,pop
2074381,"hip hop"
18407,classical
18407,classical
32032,rock
32032,electronic
32032,"alternative rock"
32032,industrial
32032,"industrial rock"
32032,metal
32032,gothic
32032,rock
32032,electronic
32032,"alternative rock"
32032,industrial
32032,jazz
32032,leftfield
32032,"contemporary jazz"
32032,illbient
32032,"dark wave"
70367,classical
82974,classical
352458,classical
565552,classical
973161,classical
1275685,industrial
1358621,pop
1358621,"deep house"
1358621,pop
1358621,"deep house"
1363122,classical
1509767,classical
1593503,classical
1807951,classical
17427,rock
17427,rock
17427,"folk rock"
17427,"folk rock"
17427,rock
17427,rock
17427,"folk rock"
17427,"rock and roll"
17427,rock
17427,"rock and roll"
17427,rock
17427,"folk rock"
19553,"alternative rock"
19553,rock
19553,"alternative rock"
19553,emo
19553,"alternative rock"
19553,emo
19553,rock
40090,rock
40090,punk
40090,grunge
41323,"hardcore punk"
42223,"alternative metal"
42223,"alternative rock"
42223,rock
42223,"alternative rock"
42223,"heavy metal"
42223,"stoner rock"
42223,"hard rock"
42223,"stoner metal"
42223,"alternative metal"
42223,"desert rock"
42223,rock
42223,"alternative rock"
42223,"stoner rock"
42223,"hard rock"
42223,"desert rock"
42223,rock
42223,"heavy metal"
42223,"hard rock"
42223,"stoner metal"
42223,"alternative metal"
42223,"alternative rock"
43707,"heavy metal"
43707,grunge
43707,"alternative metal"
46616,industrial
68763,jazz
68763,funk
68763,jazz
77522,"stoner metal"
77522,"stoner rock"
77522,"stoner rock"
77522,rock
77522,"alternative rock"
77522,"stoner rock"
77522,"hard rock"
77522,"heavy metal"
77522,"hard rock"
77522,"stoner metal"
77522,"alternative metal"
77522,"alternative rock"
89234,"stoner metal"
89234,"stoner rock"
89234,"stoner rock"
89234,rock
89234,"stoner rock"
89234,"stoner rock"
89234,"stoner metal"
89234,"desert rock"
89234,rock
89234,rock
89234,"desert rock"
98546,"pop rock"
98546,"pop punk"
98546,"punk rock"
98546,rock
98546,"pop rock"
98546,punk
98546,"alternative punk"
98546,emo
98546,post-grunge
98546,"alternative punk"
98546,rock
107728,rock
107728,"alternative rock"
107728,grunge
107728,"alternative rock"
124628,rock
124628,"alternative rock"
124628,"heavy metal"
124628,"alternative metal"
124628,"alternative metal"
147292,"hip hop"
163792,classical
163792,classical
163792,classical
212414,electronic
212414,experimental
212414,minimal
212414,drone
239380,rock
239380,punk
239380,"garage rock"
239380,punk
268584,pop
268584,rock
268584,"pop rock"
268584,pop
268584,"alternative pop"
270408,rock
270408,punk
270408,"pop rock"
270408,blues
270408,"punk rock"
270408,"alternative punk"
270408,emo
270408,rock
309448,"heavy metal"
309448,"heavy metal"
309448,"heavy metal"
309448,"hard rock"
309448,"hard rock"
333806,"stoner rock"
333806,"alternative metal"
333806,rock
333806,"alternative rock"
333806,"heavy metal"
333806,"stoner rock"
333806,"hard rock"
333806,"stoner metal"
333806,"alternative metal"
333806,rock
333806,"alternative rock"
333806,"stoner rock"
333806,"hard rock"
333806,techno
333806,"alternative rock"
333806,"alternative metal"
333806,"heavy metal"
333806,"hard rock"
333806,"stoner metal"
333806,"alternative metal"
333806,"alternative metal"
333806,"alternative metal"
368943,"industrial rock"
368943,"industrial rock"
368943,"alternative rock"
368943,rock
368943,electronic
368943,"alternative rock"
368943,industrial
368943,industrial
368943,"alternative rock"
368943,"industrial rock"
368943,industrial
368943,industrial
368943,"heavy metal"
368943,"industrial metal"
368943,"alternative metal"
368943,industrial
368943,electronic
368943,"alternative metal"
385513,country
385513,country
385513,folk
385513,bluegrass
385513,country
385513,americana
414754,rock
414754,"heavy metal"
414754,"thrash metal"
414754,metal
414754,"alternative metal"
414754,"groove metal"
414754,"heavy metal"
414754,"alternative metal"
422139,"indie rock"
422139,rock
422139,"alternative rock"
422139,"indie rock"
422139,rock
422139,rock
422139,"alternative rock"
430853,rock
430853,pop
430853,"pop rock"
430853,"pop rock"
479123,funk
479123,"funk soul"
480160,"alternative rock"
480160,"alternative rock"
480160,rock
480160,"alternative rock"
509837,classical
526662,rock
526662,"classic rock"
526662,rock
526662,rock
553456,country
553456,country
557821,rock
557821,pop
557821,ballad
557821,"soft rock"
557821,"pop rock"
557821,"pop rock"
585257,classical
585858,rock
585858,"alternative rock"
585858,"hard rock"
585858,"blues rock"
585858,"alternative rock"
602451,electronic
602451,industrial
602451,noise
602451,jazz
602451,experimental
